,organization,position,link,location,date_added,key,real_link,title,type,description,company
172,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT7EwE8T5jbnKHGqCAs8HPlWULPD5WwRJ6xYl7sp5B_jV9mUcnbVvrwcNawTIr9L1bWCnKApOixwzErx5y60HBLXYIoEXGKz7cbg990G3SW6J01HBKEnFt-mohJnNm4lNTglFzxSNHquuL_-B3qHmt41A==,,2022-04-30,jobs.lever.co,https://jobs.lever.co/quantumcircuits/a0d740ac-dcc7-468d-a010-d1a2176e8330,,,,Lever
173,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSrLGr5Kbdgq4MPRfF8zaT65T_FmeObyZyxCAKxzq9lkF4EaF2VHgyagDTojiY7_jYuwyUXTsswEG5IbFoOwvtEYssMA6qwYnOn_x3RHikBH3JPOD8H2Od7NTgIsZ-1IyU79W0UKBawRD3qFJq0Bwe5-A==,,2022-04-23,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Product-Marketing-Manager---Quantum-Computing-SDK-and-Libraries_JR1950185,,,,Nvidia
174,Aliro Technologies,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXOay3up6eTxZoPdy1qAtOZlg2_iX5loF8_AhtBHwpyNRk_nh2AqDWMudLp4g9huBRsHc-pCPGlzNmJCMU2VRgmp3f0o2cuwUVRIKyt9x7sDf-MtIWsDZSO3CP5eI_5cgJW-eE7niN1qgNO3Q4dBlnJm_Q==,,2022-04-16,www.aliroquantum.com,https://www.aliroquantum.com/careers-aliro#:~:text=Senior/Principal%20Software%20Developer%20(Embedded%20Systems),,,,Aliroquantum
175,Aliro Technologies,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXOa7OYl95GBmWn_xdoTyuYJ2--gapNMbGc_Gzl0HDN6gpH-UDqOEPkTpu7AA7qoKjFq7HMzbhf7umNwNGN0WuiW8Ep0avD91qfwdJ6r2MgwKp7uuNqSvU8_am5zoFTOw_gHgisa9G1EQHcS2baZQj7DXQ==,,2022-04-16,www.aliroquantum.com,https://www.aliroquantum.com/careers-aliro,,,,Aliroquantum
176,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUJmBrGF_Jm1pofX7N8pC7OkLUwLM5g9TLdVQQdq33QJBUfWjm9UQmxnMCH235T_ql-3FSo1X9Unn93t-1sNuYCPB0ejGqkjg-ZInYkBZC_LVY_FdkiwHVAA7cNwkYzIGkQOM3bNSeffIjhIPeEZ-5NKw==,"Boston , MA , United States",2022-04-11,jobs.recooty.com,https://jobs.recooty.com/quera-computing/accounting-qu124,Accounting,Full Time,,
177,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUNiEiC3V7uxElYLzhHejhzM7VKHeL3ml0Bl7UhGy0y4KC0VPaB8QE1DLdEasezYcOrd_omeR24F9YjBq7Jn5tcHuejO6cIpxUoiIsc7M-CI7JLYcw4iW-5mkH_TO8gq99AeE2q_9rReVFyRZL7-FxB1Q==,"Boston , MA , United States",2022-04-11,jobs.recooty.com,https://jobs.recooty.com/quera-computing/human-resources-hr-qu122,Human Resources (HR),Full Time,,
178,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUN5YwZnYOfQnHrlvnLCU261c-YILJgqBmThAkxpTkN3dU3ulI3bHuyvqWbDFEKQ8Zr9R3jTMLk1VVCbMvUzoBqYixRwwSz0vdu1QQO6p3Y1XEqw7ryRPJOnPLVrGUTpFjE_qI9Axbpjntr2oT66bbABg==,"Boston , MA , United States",2022-04-11,jobs.recooty.com,https://jobs.recooty.com/quera-computing/laboratory-manager-qu130,Laboratory Manager,Full Time,,
179,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQHRn6TQsIMN1zzYO3TQg0Ad17V08JXcizWxqVnmYpMaI8UZSdsuvXR5NbL8RiCabXPdhVqHeZjVq4By0XB9CrGKB1i3UUkU5XFVk4C7eGUYquCU57LtUf6jwL_ii9rI_XWCrpyR3odOgkEoPV0xRiCfw==,,2022-04-09,careers.google.com,https://careers.google.com/jobs/results/104095770367402694/,,,,
180,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUMmuTk65khI6OxNBLHkEQcwkTo_r_jdP9nV9Dfc9Njl_hfmUnU6-pzq2JkFgErZFaDsFRE9ZK6wqftjFYARP2f8M4WRKfsWO8f1EIokz-4bhRx3yuOnj0e31Vh7__UZqKbB74gzSWbb9sgAeu5XrBJ8A==,"Boston , MA , United States",2022-04-09,jobs.recooty.com,https://jobs.recooty.com/quera-computing/electrical-engineer-i-ii-qu129,Electrical Engineer I/II,Full Time,,
181,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUQIBO1atn6HcHqHnpc59WBafRANY8HGt2Hp5z5C4umK23hNn9iaevswNk9fY1rUOtSCSGv6KiTFSfz88KW3AI4zArE91Zj-Lbmmwd51PsBlUCzqaQ3RuAyNqrfPicQF6XR5Pj6bPQ2Yqpy4uqVlOJ16Q==,"Boston , MA , United States",2022-04-09,jobs.recooty.com,https://jobs.recooty.com/quera-computing/research-scientist-quantum-error-correction-qu127,Research Scientist - Quantum Error Correction,Full Time,,
182,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQJXHHSDk5gAe7maMjilBbaLBWrPt6T2pPY2F3WRj08C2oTTHsSYUxo_Je1rSi6Vs0nIrz92e0YU9o8cykAMpYLIrKg2OxHjem8qv4DGf7NdraHpAt0bFSJmSarPof3MLA1-tI0p2NV56A3BuKaGRAyAw==,,2022-03-31,careers.google.com,https://careers.google.com/jobs/results/142022446325605062/,,,,
183,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP9C8uB5lCbGdCCgJUucF1kGgVB_pb7mewEQT08BtXVzf1Exe0FWVbhZJPPvuhxc-XWBDK-F3HpWPf1YwTjytWdVz_dLkyzLect6dbcWM3sd_GOrKFdQh0ir3fzO29VPSb1qAUGMcQLnBbdLzx8S9U_YA==,,2022-03-26,careers.google.com,https://careers.google.com/jobs/results/73827399659070150/,,,,
184,IonQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXRHuPO__UKW8AyZD31BhxHkKz4DeeRBMLnWg2BJsX1Npfhv7lFWEwRQkCIZrsZyCmEHDKpjQyBV6r6kjjVIHBB9ZcznS7lR8T05qaYa8mJXRCZLSI8_3VxTKXn7lDVaR0Fo-u2LhrxIZzJ8WJKvHgzCng==,,2022-03-26,ionq.com,https://ionq.com/,,,,Ionq
185,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQAAaVgTSqhVghh2vqSWvtUhHnDrmD0dXopuOemkL5N2QOyoGlIx8MA0OrT_Cn0Hzx5phC7JHLIs1tUx7Gqo6ojAHKLM7UGtbjngpHwYbqSgqcD8f-RsO30Opo3MyPYK1ezrdQIecFo_zxs3pEhaY7zmw==,,2022-03-25,careers.google.com,https://careers.google.com/jobs/results/97470966654739142/,,,,
186,Pasqal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTAGKOqgPySpDu7_qdsCgC4KzqOzrTN1Y0k7lDMPWiZ1K_38TyLDKoqBS_R5ntLWPXR--3sSU8IlOqWw-MSawcK0JLCC0sNiXY7gMuURDXdpYHQh6lAuXF2jVwfuxS9Jr_um1x6CSO_Pg4seA3GWztfIw==,,2022-03-25,pasqal.io,https://pasqal.io/jobs/development-engineer-control-software/,,,,Pasqal
187,QuEra Computing,About this role ,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUKsrQJgEkHNUwFVFOyHwHhEPQrJuUagALBZonZziJ2NhfUVAITo5i11y6jbwuYbHhYF2bM6rhqp-IvycIHzzsO4Xkqphnuidb458BNlOLC5N8GDIHbtECbHiHbKqGEL2eNSEq2NMEcI9DhLV0jvkNEvA==,"Boston , MA , United States",2022-03-25,jobs.recooty.com,https://jobs.recooty.com/quera-computing/associate-quantum-engineer-qu125,Associate Quantum Engineer,Full Time,,
188,QuEra Computing,About this role ,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUSzb7qqcsm7zydQPYfjvhU1Nwqmc4Wtyn4BiItXb-0ni6dJtzDFXoS_D5tIWi-krUl7IlCopHS7Csl4rNGxnAPP9fuJP9GEoAy6Q4culhh4PxmLqe8Nq3JjwLuIuoCr5Syra_eN7yOJA5Anf7Kcxg6QA==,"Boston , MA , United States",2022-03-25,jobs.recooty.com,https://jobs.recooty.com/quera-computing/senior-quantum-engineer-qu126,Senior Quantum Engineer,Full Time,,
189,Pasqal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTBxMCLMgRW05CXqrDszdBYF49X8tp7KZ8caOzjAF8YktZjDUNk0Om1LQuIKexpQwajzW28KxPhw8G1KLMtbx6Y8byXelxCMaMfLVUW2GGzu5yZCjj428JBGX_cLfnLVypYD2NTNoiOZYznqUFN4CTS4g==,,2022-03-24,pasqal.io,https://pasqal.io/jobs/integration-engineer-control-software/,,,,Pasqal
190,Zapata Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXV0h3GM1gJ1dPOEUlMKi1uyECi1uOb_MRpWx1IXvi3oIdsXkmVRaF_2WOlJebbY0vGd8V8T4TCtn_oRmahibJAJsNE_bfISAV6fPMCR-RlyvG3CFuBDDs78edv-yqBUdd9EQRUGcoi12QXswlFVDQ2rKw==,,2022-03-24,zapata.bamboohr.com,https://zapata.bamboohr.com/jobs/view.php?id=165,,,,Bamboo
191,Pasqal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTHLf10GoKPgMkMYQLoyptbcVpEE7Hru4EdlcrtX3WQHWwnC8cjU4L3-LYRQKoZhP43DP8j2XMY0GP2FSBkGkXSnZBOmgn4gaTdj3QaJWKep7dQmmLk2gDRZxtk4kxn32wOV_1toQbWSyq6xgWHUSnVnw==,,2022-03-22,pasqal.io,https://pasqal.io/jobs/senior-embedded-software-engineer/,,,,Pasqal
192,Pasqal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTDjYxA27ari7eYsR6TJq15GTLI8MjOdVikylFMsVWT-B8VFc3Boy4W5HdcAxCpOCk2BsDNEw-NCi23ELdEGaLLGX7AI3p4L72PeDt-fL-NJhkvvsjuO4JkjAx8N_912XBsRHJEXidRlwDo9peDPpTLVQ==,,2022-03-19,pasqal.io,https://pasqal.io/jobs/quality-engineer-cloud-services/,,,,Pasqal
193,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQNpEFDZyacXa6tnLFwuUg5Wz6eLJS8zecEAmozVFGQCYLp8_VLqvPF_CwwMiza4oMuUm8LEi4uwh1dcCuUtG4h4Ha1wYPajhA-0fzW-ZfVtszZlvzxDV0EcKNRFt7Ky2yS-Gdyd-Orh8L7dpvhIq7huA==,,2022-03-15,careers.google.com,https://careers.google.com/jobs/results/99988883715826374/,,,,
194,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP03y-ygufhXrZO452rCzgwj7SgfocP1nPtuXdLXEy5ql2oepipX8r98WtERFdbW6ZkTe58x6c4YSdzBduYEyzlrycAKCbbvOoUZoHJUAXn7iP8gNmYL5ueP__vNkuZ9dc6Vur_G_loluYMEpg3fp-6PA==,,2022-03-12,careers.google.com,https://careers.google.com/jobs/results/103410051189744326/,,,,
195,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP_HlkbmP_jV7rRT9ayFe-Hofp-zKLVww8td2bzR0XiFfhyLw1esV98u1QYoJP7kSyip8UR4_flmbSMj9aNdZX1W6dm_7RgLwBhSj_0ccrZZIS0mYiVMKQpR0ZqLfL5jZLYHzlLlelMJAqW7eEvx2cCCA==,,2022-03-05,careers.google.com,https://careers.google.com/jobs/results/73827399659070150/,,,,
196,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQCnQtYxLKJvno8rFCr8dKmkwKOwWGg3O8hJ1YlqjKUN7__BEr8gmo1HQnPEEknrdaiQYbxen-rP5mX12HxyIzVYHjThEBYK5fQDOIBA08CLb-eEoh0PSQ7REV2mfmPIlUiZB2u4YNcx32bE1Ux21IuxQ==,,2022-03-05,careers.google.com,https://careers.google.com/jobs/results/98036989992805062/,,,,
197,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQGlfqRssJpt_vcILHB3G-I48uqOgqGD-qiQh9bW3kEZ-z9sqQ0Vek8RJMQDJGqMcGHB0MOkHD-RcDuNJiXjVdAVoNu8P1issfape7vgk4Vx8DzuJOMPiT-k09wjwIs7-y1s6-r-08ryz4gi-4Bye8eAw==,,2022-03-05,careers.google.com,https://careers.google.com/jobs/results/101138022952510150/,,,,
198,Northrop Grumman,Job Search,https://jobs.quantumapalooza.com/u/BgAAAAABjYXScqug_ZRvAOmvG3wpuMHQ7bCvqcJ5i1FpN2iVqBOmakBO8oYmbAoYJGduf9-Pu1QrjI3Rbgu6EAW1yWhNcjmzinxOwVrx3Wp0B-pe9etq-GPW3I0Wrj1wxzSm-lSx0k6ABLYI1LWcB9FzOOUcTyz1KPQ==,,2022-03-05,www.northropgrumman.com,https://www.northropgrumman.com/jobs/?category=Research%20and%20Sciences&fof=1,Job Search,,,Northrop_Grumman
199,Q-CTRL Federal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTWBfiFU6g3IEwP0kEU_9FAhNDUjnVYGgDHgkLsIqVws7AjM6SUn5f1oxWYk-FkMFjEPBAuZdD80dxuFgwwuhkvdQNcNaNNAd8mubODECiyPcpnw5QJoDbCs5Uxw9c6_xliHDeH0hcjomCGEuSJntahxQ==,,2022-03-05,jobs.lever.co,https://jobs.lever.co/q-ctrl/d7ea180f-3c5a-4c40-9999-1e22a19ad626,,,,Lever
200,Q-CTRL Federal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTaS9Q7p5uNzGv2kZS9vQ-SbAKYdNVyDoqXNrw-EbMUNuszXcu_Dull7RRyy6IjwRg4v8KRJFyRWRgTLWlY2589E1KpFPc40XTq53fTg_EcJHkhw7eq2MKFvDr8lwD59vvvm_vQUqnR2XPOlLkqlEiwhQ==,,2022-03-05,jobs.lever.co,https://jobs.lever.co/q-ctrl/c3454dd3-f6ed-4920-b06a-e46428258640,,,,Lever
201,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT52EsUsp2cF8gGdDH24Wzqr0Ax1swcpSuBplgn-kumz_w9XQGL95YXHlwo17G7chlCdbtmR_UmIKaVPVREfzSEUEJj47tl6rpCwf7J2WUjqABv8Yatdh0xA1ncaVlsYkClHTZnAyzARMvBe8JndL7SPA==,,2022-03-05,jobs.lever.co,https://jobs.lever.co/quantumcircuits/53f54a49-5bcf-472f-b12b-b571c17bdc84,,,,Lever
202,Qubitekk,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUJh6EaJFEFFPoKC5Kw_XuQOCHeT5JayAsBFCoDSAaOchftSpzU0R61BkF2RHT_770bK6675R4oM9gW1ef7pNvL5GvA5uIZ_qyXhrlUOFJrOqvcytYBfPwkP6YnrooegUp3WfyEUIth5sPQIbP-G7cDZg==,,2022-03-05,qubitekk.com,https://qubitekk.com/careers/optical-engineer/,,,,
203,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSvS-iW0So6xvr1Kdn6pkC2HrcNhvJMDxsAqIuAReCt_E8PuBi8VaHFC-gx2o8h3lrx_mCl_8wTt_YZ7rLESJSn6rDPFqB9DZsDOIHFKGiVfsmW1NPr916pPDl8oeWnCr1d7Du_AfGQ_SqTIfoxNxnakg==,,2022-03-04,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-Engineer--Quantum-Computing_JR1954927,,,,Nvidia
204,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQOpROcTdNZUlX6YCBYzRpvkDHY5YKFQnFXM_4GLK741R9wP8UlbyhZwk3HhFPtY1Ow8Uf2NRBdgnfZxL0cznUWKx4ird81DQYBZaglxmx1qj9sGiN2fPK3Y-t_Bi_nwqH4BSuuoFRsS9cgo6IcKUUWCw==,,2022-02-26,careers.google.com,https://careers.google.com/jobs/results/92053314033590982/,,,,
205,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQFjyv56KvWw-Hmuj0fua0GprmAgLgA6qyGa1an5QQE0qV6S7ylFaXMBTMI3eA0_vYGeWgAEzcKYhj8ySrB5taP6GTOgyAb6ykYvD6nlr4en37yDiC1GMSzIqGvmqHitaKYqYHRRX1aGKkII7lAN1sjUg==,,2022-02-19,careers.google.com,https://careers.google.com/jobs/results/96402407581196998/,,,,
206,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP1AsCNo2mEoXpwDXqRKSIa5DnvxCWXpc-uzagA174ROh9XwHDvxQRaLuh7-LBvj6LjY-irsJeDtupdTA5mHDK3dgLnzSn8BNHtieUF-LtD1KJJ6yr8__a5LlbQc5M0DfTs9PkE3KZujfpXwkqS8CIwNA==,,2022-02-16,careers.google.com,https://careers.google.com/jobs/results/95582744479703750/,,,,
207,Northrop Grumman,Job Search,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSc7rpN9jqIaqodU4KLZuLDMo-1YtagZsGsCspBEz6ZBtrDhTV5eCWqBE7PoLQYtd1zQ2fVTSrPhZ_WZAVpNDJzU4tED388YmNQFZVBSIAMIc44oJn8HDvnpTgUL_rEQdmd_P1VgyS31e5W-pg8XdYdAQ==,,2022-02-16,www.northropgrumman.com,https://www.northropgrumman.com/jobs/?category=Research%20and%20Sciences&fof=1,Job Search,,,Northrop_Grumman
208,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSoNSIP6jUqIds_vGX2KuEIiMQ_kCHY3_DP5ird670KaD8wVCHW--fExRy54JpIQ2eHVSor7dFPbTbF6OzxWkIKqJvwmdsssMbzWjGQtj-_TJUcOmLqmDFcA6vgleemK3NYc9qO3j0qVocWCrEakWDErA==,,2022-02-12,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-NY-New-York/Developer-Relations-Manager--Quantum-Computing_JR1953104,,,,Nvidia
209,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSqzPC6hfZK2peocb5RC0vDfwMfhJ3KQaBz0Gj6aGPYFOMFVEXY265Pch933AvY3hz6W0awC5dL99cuVmQ-Sb5Hk_5Fii9iD7JIyTBa0QeJNL6gAy7kn3vAAgIVl9J7FqgtyT8Ud9Z_OMpjPQC-Wb0R7A==,,2022-02-12,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Product-Manager--Quantum-Computing_JR1953141,,,,Nvidia
210,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSwpG6c2yPQTTAdkqsaYWaiFL4uXktghSGiqWC03gFNYw029k7bDSy8F2ljRGEd-QXrYigdog6KfxpgIxN6lD5mXo7MwM--V0LFHAwWW9saNm1_Sbg-dDl1q14KtRTH8Jy3C1E--Lon3lN54xCqE-2VsQ==,,2022-02-12,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-VA-Remote/Technical-Marketing-Engineer--Quantum-Computing-and-HPC_JR1953257,,,,Nvidia
211,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP7-_tNyUHUZdm06YnZj4z7Np5Z9nzxH_FPHkeidZylYMkzquOfb2iIPWr_Vv9XNMGft8m5ZNky4LRfERueQ-WWK2tiAxh7aH67JRCh9aqC-0z5wB3sCV9m8LbjmPGSBjSYjAiWkHtu-3KE7oFV1cslkA==,,2022-02-05,careers.google.com,https://careers.google.com/jobs/results/125108650164265670/,,,,
212,Boeing,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXO5cXGcLYwrbtRQwPj1Kgn4hrHwEb63SUM_MPuoqfnXbOWGW-JNMxdKFxibFHxFDuh0aeGmjZ7n49nd3uGHjWZUndYYJaqVKQyCtKMuN76IuIawYyD1KqmGqocB8kBt2xKsyr7tjKdLxuF_NYynWCbvJw==,,2022-02-04,jobs.boeing.com,https://jobs.boeing.com/job/-/-/185/22935803280,,,,Boeing
213,Q-CTRL Federal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTbdN90xN8xCFD87o7gUIUaCAoGuwlXRhbq3KsLo-3MD3jVgGJp4n0kr_6oowjorGFCHEDPwAhfK9pMziOzchdrZIDLEAiV325-xkp2Q3afltREM_tdyuJIWNO1uC_Gs-4kKDE9sAaqTJTP855UC6pILg==,,2022-02-02,jobs.lever.co,https://jobs.lever.co/q-ctrl/1d2e3c06-e66a-4200-844a-2b569784bb38,,,,Lever
214,Northrop Grumman,Job Search,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSlNZg-BL9cGCRejLxF__JZfpBVoDorwSc1uYZmNqmI4kw4i3AF1tRTgsBbRocrmU1kcTy8cX-s_OA1FbA-Pqi3aKXzZp_E-59qI78fYnnNX2CY9dVPEItthJbPRmsv61uW8-_We-4ykyHbxg6urhiywQ==,,2022-01-29,www.northropgrumman.com,https://www.northropgrumman.com/jobs/?category=Engineering&fof=1,Job Search,,,Northrop_Grumman
215,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQI_XgE3qlGuR5zejTJsSlyLFceC1sFhQyHa_e-VT5GHrc9hWfzfFVFMLvrVitrytxl7GdwJ0fs8ep3S4kUT-A8zKhPp7lJFvwrxtQXPPmwAnF9OiiHpf-9ekSv6oQLcpCex8PLAEOkHZHvrpOX2Jcx7g==,,2022-01-22,careers.google.com,https://careers.google.com/jobs/results/115995378773304006/,,,,
216,Deloitte Consulting,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPdUdCoNUU6VaDKNMQKbvd4z4nrRifTzJriyi0zTReU1R9zebCDIMY-yAKSO-Rf85QonBRCJJ_O9cU1qehLyf4ZrnU-1ceudrpJO8rrMXOX3TB80KU1FylAss0McUKUn3gz_bdsv99QuhK3lzJ9ghbiEw==,,2022-01-13,careers.deloitte.ca,https://careers.deloitte.ca/job/Ottawa-Manager%2C-Cyber-Infrastructure-Security%2C-Risk-Advisory-ON-K1P-5T8/821714200/,,,,
217,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT4G3Mg4Racui0QD2lCcRZSN-tvL4RuyVHECCjAFH_hI5iQf1Xf0_2LhE-BvFdIPYMDDtm-rxcppiPN996ueR_NIIErIEz21qK4YjhpXbgWKB1KqxTqNEXOt688KPAblP0OHRgcprkElLjVFyq_GxcLDw==,,2022-01-08,jobs.lever.co,https://jobs.lever.co/quantumcircuits/44e4ee91-181d-4811-a153-c748d135c293,,,,Lever
218,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT5eMjEZ_1-YskTapdpJWwLOIXMMUXMPlC2U_nzD78AMyqdKe18hpNetyOEXBNylD1JxJr8GjoBzlm9LfrpckjOfpzNr_DxmuM8Fwe1M18wBNGRM8M-QTiGqoHEqVEDyDzTrdQgfbAPl5fw0-JLo6aSwA==,,2022-01-08,jobs.lever.co,https://jobs.lever.co/quantumcircuits/0d3ebec0-f346-48bf-a002-9e60967b20e4,,,,Lever
219,Honeywell,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQTrkUQa5TFNtET69KwxilRbzKg-6-fLS8xRyYggQLiU5GBMfG0f7gT6tHYk0kniWfnGIydkKp8lUDRZhAoLW1sT3maSfztvkuMoYcwHA_x1EZrV79sIoJ3Am0LIFSU2tcyg7N7d1CVyIfdgTDOrrC4Aw==,,2022-01-01,honeywell.gr8people.com,https://honeywell.gr8people.com/jobs/103092/,,,,
220,Honeywell,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQTgbIzn9kFtgMDMe_gFe0eyMat9JPApa17WbbE24KNfxFssql13dJ65AQciYjsKZD81gsewolI7OB5iEO8R5ZInCsa3O5x1xnCTOLET6FjKgDZO01efx1qIfUwgX_tYFwOnEasyTpOFPqhQRBMWk09Pg==,,2022-01-01,www.monster.com,https://www.monster.com/job-openings/f9482fa7-3006-4a1a-9ca4-423b4e2ee7b6,,,,
221,Honeywell,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQbQKvEMgR0K2AdpVrb1Chqzzq4bvLrrV2detJdebrbvM1SzMLs40_-m2hCBZo97jrV95WKq9zuXZ_RmzwrtyU19UNgedMclTELpiVY9vgS7iXt9qyrC_AM_0OGu9oP2zK9338MKlT4rmXQSb7Xqv0Gsw==,,2022-01-01,careers.honeywell.com,https://careers.honeywell.com/us/en/job/HONEUSREQ361671EXTERNALENUS,,,,Quantinuum
222,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPW-ixzGp0mClH4Et2_48l4J7JNCbzNoT0GP-JCQpOaBx16EyJjo-V2kG7-Y2ftY8RldLLFKv12RvJTe-RHyeUrq1npw1s10poOeIHw_d4lFFKuQWb9pBwI2-yJGPaBZFUcOH6AyFjG9JFX9hART35FgQ==,,2021-12-18,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
223,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUOfwuqxbM5r_-AUjJ8ja-gAtLt57COydjzALFW4hTWJjJ_AdF28Pt_F_XRZ2js_qtk5Ijf7p-CCX0jd2cDRNnNkjr9pg-BGdIaQijzEdb9amrM0Jz3d3FKr2xedbi38IjEDQbW422ssA6Kxxm_dIqCaQ==,"Boston , MA , United States",2021-12-08,jobs.recooty.com,https://jobs.recooty.com/quera-computing/optomechanical-engineer-qu117,Opto-mechanical Engineer,Full Time,,
224,Bleximo,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXO3mxGXYcA2gxlE1jiL27B9SePNhQg3oGTvq2BvWNtawyOozt8GwQCqnWsjIGWhRFfKOJtIlOV9kdqbAg-cYN38UeX2CyoN50C0_dPEBvHEIHH8cHKeuTYO1zCdSSeH6Eb6WajoMiiPM-UNhL0mMd1d2A==,,2021-12-03,bleximo-corp.breezy.hr,https://bleximo-corp.breezy.hr/p/cd683f62d234,,,,
225,Q-CTRL Federal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTbQxomVtgXTfUjlmI0nMtkUg9wS-IcRmt5WguEs0uCXc_JdUEgThZZLJjbEHSvaVQLNAzhHW8-75Q_mLruifSNqS0JbxojHfBzoOLb_pYj1WDI4jMPtCzVub-a2NIOD34TsfXWYVJo5uPFzNRIcq-w2w==,,2021-11-20,jobs.lever.co,https://jobs.lever.co/q-ctrl/1ace21b9-6905-4e15-93f8-9c4fb870e474,,,,Lever
226,Quantum Machines,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT-Hq-rGODINF2-nIRx5IKdshMquXpfGNJVg9jPDLxQoBYWqyk5dvGTKKzQnNaKse4rdSWi8rqCW7FkmygtXFxr2U-EvgS9rD6NG7jbPlZDcXvUN7ut4q_X4JxOg5HmOjTsx8Xf4aWDlByozJ1JSBonsQ==,,2021-11-13,www.comeet.com,https://www.comeet.com/jobs/quantummachines/D6.000,,,,
227,Quantum Machines,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT-zi-V-9f00RmrOovpL0JrrWZsIvokWXOTR4V4poriU_47vwou76dFU_mDT7IILnFehQ1XSWnAqO-1ZC_jGFhfvVx7Tf0_IbPLc8da8sfyJdpl-3j3Kc6uYyLiBo6DxOfXsCptqhyr6GmqQi7bFUF2AA==,,2021-11-13,www.comeet.com,https://www.comeet.com/jobs/quantummachines/D6.000,,,,
