,Title,Organisation ID,Organisation Name,Organisation Profile,Posted By - Name,Posted By - Profile,Short description,Location,Remote work allowed,Benefits,Workplace type,Description,Seniority level,Under 10 applications,Job functions,Date posted,Date expires,Industry,Source domain,Easy apply,Job type,Industry.1,Link,key,real_link,title,location,company,position,type,description
46,IT Support,b3JnOjkwNDg1NTY=,Quantum Inventions (QI),,,,-,"Singapore, Singapore",,,On-site,,,,,2022-10-03 06:38:15,2022-10-05 14:13:43,,www.mycareersfuture.gov.sg,NO,,,https://www.linkedin.com/jobs/view/3299771082,www.linkedin.com,https://www.linkedin.com/jobs/view/3299771082,,,,,,
47,Innovation and Research Intern (Summer 2023),b3JnOjExOTEzNg==,BMW Group,,,,-,"Spartanburg County, SC",,,On-site,,,,,2022-09-16 09:59:26,2022-10-05 14:13:43,,bmwgroup.taleo.net,NO,,,https://www.linkedin.com/jobs/view/3270838939,www.linkedin.com,https://www.linkedin.com/jobs/view/3270838939,,,,,,
48,Talent and Culture Consultant – Up to $95K + Full Benefits from Day 1!,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,,,,,,2022-09-26 14:51:23,2022-10-05 14:13:43,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3286974203,www.linkedin.com,https://www.linkedin.com/jobs/view/3286974203,,,,,,
49,"Research Fellow (David Wilkowski ''''s Group), Centre for Quantum Technologies #Urgent",b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-22 02:45:46,2022-10-05 14:13:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3286969726,www.linkedin.com,https://www.linkedin.com/jobs/view/3286969726,,,,,,
50,Scientist/Physicist,b3JnOjgxMDE1MjY4,Quantum Machines,,,,-,"Copenhagen, Capital Region, Denmark",,,On-site,,,,,2022-08-15 14:35:19,2022-10-05 14:13:47,,www.quantum-machines.co,NO,,,https://www.linkedin.com/jobs/view/3216041596,www.linkedin.com,https://www.linkedin.com/jobs/view/3216041596,,,,,,
51,"Research Fellow, (Ultra-stable Cavities) Centre For Quantum Technologies",b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-30 14:46:16,2022-10-05 14:13:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3284100788,www.linkedin.com,https://www.linkedin.com/jobs/view/3284100788,,,,,,
52,"Research Fellow (David Wilkowski ''''''''s Group), Centre for Quantum Technologies #Urgent",b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-23 14:47:51,2022-10-05 14:13:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3286970479,www.linkedin.com,https://www.linkedin.com/jobs/view/3286970479,,,,,,
53,Staff Quantum Optical Research Scientist,b3JnOjE0MTA3,Lockheed Martin,,,,-,"Louisville, CO",,,On-site,,,,,2022-09-20 19:35:53,2022-10-05 14:13:47,,sjobs.brassring.com,NO,,,https://www.linkedin.com/jobs/view/3302417830,www.linkedin.com,https://www.linkedin.com/jobs/view/3302417830,,,,,,
54,Assistant Project Manager,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Ottawa, ON",,,On-site,,,,,2022-09-14 14:47:43,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3284330679,www.linkedin.com,https://www.linkedin.com/jobs/view/3284330679,,,,,,
55,"Research Fellow, Quantum Information Processing, Centre For Quantum Technologies",b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-13 02:47:44,2022-10-05 14:13:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3286965912,www.linkedin.com,https://www.linkedin.com/jobs/view/3286965912,,,,,,
56,Customer Service / Data Entry Specialist – Up to $50K annually + Benefits!,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-10-03 14:43:41,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3293653493,ca.linkedin.com,https://ca.linkedin.com/jobs/customer-service-specialist-jobs?trk=expired_jd_redirect,,,,,,
57,Many General Work Positions Available – Salary Between $16 and $19 per hour,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-09-09 20:57:55,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3254162786,www.linkedin.com,https://www.linkedin.com/jobs/view/3254162786,,,,,,
58,"Research Fellow (David Wilkowski ''s Group), Centre for Quantum Technologies #Urgent",b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-20 14:50:37,2022-10-05 14:13:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3286971202,www.linkedin.com,https://www.linkedin.com/jobs/view/3286971202,,,,,,
59,Project Lead,b3JnOjgxMDE1Mjgy,Single Quantum,,,,-,"Delft, South Holland, Netherlands",,,On-site,,,,,2022-08-30 09:54:57,2022-10-05 14:13:47,,singlequantum.recruitee.com,NO,,,https://www.linkedin.com/jobs/view/3243302030,www.linkedin.com,https://www.linkedin.com/jobs/view/3243302030,,,,,,
60,Research Fellow (Multi-party Quantum Cryptography) Centre for Quantum Technologies,b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-10-04 14:46:34,2022-10-05 14:13:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3294472386,www.linkedin.com,https://www.linkedin.com/jobs/view/3294472386,,,,,,
61,Intern - Physics Undergraduate R&D,b3JnOjYzMjEwMjg=,ColdQuanta,,,,-,"Boulder, CO",,,On-site,,,,,2022-09-01 02:57:38,2022-10-05 14:13:47,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3288831036,www.linkedin.com,https://www.linkedin.com/jobs/view/3288831036,,,,,,
62,Account Manager,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Urban agglomeration of Montreal, Quebec, Canada",,,,,,,,2022-09-19 20:58:07,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3271150350,www.linkedin.com,https://www.linkedin.com/jobs/view/3271150350,,,,,,
63,Project Management,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-09-15 14:48:50,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3265153926,www.linkedin.com,https://www.linkedin.com/jobs/view/3265153926,,,,,,
64,Marketing and Research Coordinator,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Toronto, ON",,,On-site,,,,,2022-09-21 14:48:25,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3287513939,www.linkedin.com,https://www.linkedin.com/jobs/view/3287513939,,,,,,
65,Business Analyst,b3JnOjgxMDE1Mjg4,Quantum Phinance,,,,-,"Mumbai, Maharashtra, India",,,On-site,,,,,2022-08-28 15:30:48,2022-10-05 14:13:47,,www.hirist.com,NO,,,https://www.linkedin.com/jobs/view/3281603238,in.linkedin.com,https://in.linkedin.com/jobs/business-analyst-jobs?trk=expired_jd_redirect,,,,,,
66,"Research Engineer, Intern - Career Fairs",b3JnOjQ1ODgyNQ==,SRI International,,,,-,"Ann Arbor, MI",,,On-site,,,,,2022-09-29 05:51:48,2022-10-05 14:13:47,,careers-sri.icims.com,NO,,,https://www.linkedin.com/jobs/view/3293494371,www.linkedin.com,https://www.linkedin.com/jobs/view/research-engineer-intern-career-fairs-at-sri-international-3313655561,,,,,,
67,Trainer,b3JnOjEyMDQ5MTE=,Quantum Marine Stabilizers,,,,-,"Miami, FL",,,On-site,,,,,2022-09-23 17:44:17,2022-10-05 14:13:47,,www.ziprecruiter.com,NO,,,https://www.linkedin.com/jobs/view/3301942908,www.linkedin.com,https://www.linkedin.com/jobs/view/3301942908,,,,,,
68,Associate Consultant (Entry Level): Toronto/Calgary/Ottawa,b3JnOjU5NDM=,IBM,,,,-,"Toronto, ON",,,,,,,,2022-10-03 00:00:00,2022-10-05 14:13:47,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3294496145,www.linkedin.com,https://www.linkedin.com/jobs/view/3294496145,,,,,,
69,Research Engineer - Career Fairs,b3JnOjQ1ODgyNQ==,SRI International,,,,-,"Ann Arbor, MI",,,On-site,,,,,2022-09-29 05:51:52,2022-10-05 14:13:47,,careers-sri.icims.com,NO,,,https://www.linkedin.com/jobs/view/3293494376,www.linkedin.com,https://www.linkedin.com/jobs/view/3293494376,,,,,,
70,"Research Fellow, Quantum Communication Theory ,Centre for Quantum Technologies",b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-25 02:45:10,2022-10-05 14:13:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3286965897,www.linkedin.com,https://www.linkedin.com/jobs/view/3286965897,,,,,,
71,IT Support,b3JnOjkwNDg1NTY=,Quantum Inventions (QI),,,,-,"Singapore, Singapore",,,On-site,,,,,2022-10-03 06:38:15,2022-10-05 14:13:47,,www.mycareersfuture.gov.sg,NO,,,https://www.linkedin.com/jobs/view/3299771082,www.linkedin.com,https://www.linkedin.com/jobs/view/3299771082,,,,,,
72,Innovation and Research Intern (Summer 2023),b3JnOjExOTEzNg==,BMW Group,,,,-,"Spartanburg County, SC",,,On-site,,,,,2022-09-16 09:59:26,2022-10-05 14:13:47,,bmwgroup.taleo.net,NO,,,https://www.linkedin.com/jobs/view/3270838939,www.linkedin.com,https://www.linkedin.com/jobs/view/innovation-and-research-intern-summer-2023-at-bmw-group-3334150976,,,,,,
73,Talent and Culture Consultant – Up to $95K + Full Benefits from Day 1!,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,,,,,,2022-09-26 14:51:23,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3286974203,www.linkedin.com,https://www.linkedin.com/jobs/view/3286974203,,,,,,
74,Trainee - Customer Success Manager/Architect (w/m/x),b3JnOjU5NDM=,IBM,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-22 22:45:53,2022-10-05 14:13:47,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3275830734,www.linkedin.com,https://www.linkedin.com/jobs/view/3275830734,,,,,,
75,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Lower Saxony, Germany",,,Remote,,,,,2022-09-27 14:15:51,2022-10-05 14:13:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288251496,www.linkedin.com,https://www.linkedin.com/jobs/view/3288251496,,,,,,
76,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Saarland, Germany",,,Remote,,,,,2022-09-27 14:15:00,2022-10-05 14:13:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288244970,www.linkedin.com,https://www.linkedin.com/jobs/view/3288244970,,,,,,
77,Learning & Development Manager (m/w/d),b3JnOjMwNDYxNQ==,Amazon,,,,-,"Großenkneten, Lower Saxony, Germany",,,,,,,,2022-10-01 02:48:19,2022-10-05 14:13:47,,www.amazon.jobs,NO,,,https://www.linkedin.com/jobs/view/3284195443,www.linkedin.com,https://www.linkedin.com/jobs/view/3284195443,,,,,,
78,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Saxony-Anhalt, Germany",,,Remote,,,,,2022-09-27 14:15:12,2022-10-05 14:13:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288249591,www.linkedin.com,https://www.linkedin.com/jobs/view/3288249591,,,,,,
79,Trainee - Customer Success Manager/Architect (w/m/x),b3JnOjU5NDM=,IBM,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-22 22:45:52,2022-10-05 14:13:47,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3275833498,www.linkedin.com,https://www.linkedin.com/jobs/view/3275833498,,,,,,
80,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Thuringia, Germany",,,Remote,,,,,2022-09-27 14:15:43,2022-10-05 14:13:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288249586,www.linkedin.com,https://www.linkedin.com/jobs/view/3288249586,,,,,,
81,Pályakezdő Adótanácsadó - Pécs,b3JnOjgwNTM3MDgx,EY,,,,-,"Pécs, Baranya, Hungary",,,On-site,,,,,2022-10-01 00:32:52,2022-10-05 14:13:47,,ars2.equest.com,NO,,,https://www.linkedin.com/jobs/view/3286401245,www.linkedin.com,https://www.linkedin.com/jobs/view/3286401245,,,,,,
82,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Rhineland-Palatinate, Germany",,,Remote,,,,,2022-09-27 14:16:16,2022-10-05 14:13:47,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288247713,www.linkedin.com,https://www.linkedin.com/jobs/view/3288247713,,,,,,
83,Blended learning developer,b3JnOjI5ODY1NA==,Delft University of Technology,,,,-,"Delft, South Holland, Netherlands",,,On-site,,,,,2022-09-29 15:20:23,2022-10-05 14:13:47,,www.tudelft.nl,NO,,,https://www.linkedin.com/jobs/view/3294687349,www.linkedin.com,https://www.linkedin.com/jobs/view/3294687349,,,,,,
84,Testingenieur für Mikroskopie Systeme (w/m/d),b3JnOjI1ODk0MA==,Oxford Instruments,,,,-,"Ulm, Baden-Württemberg, Germany",,,On-site,,,,,2022-09-22 13:45:42,2022-10-05 14:13:47,,oxford-instruments-plc.contactrh.com,NO,,,https://www.linkedin.com/jobs/view/3283486114,www.linkedin.com,https://www.linkedin.com/jobs/view/3283486114,,,,,,
85,Research Fellow (Multi-party Quantum Cryptography) Centre for Quantum Technologies,b3JnOjQ2MTUxMDE=,Centre for Quantum Technologies,,,,-,"Singapore, Singapore",,,,,,,,2022-10-01 02:45:07,2022-10-05 14:13:47,,www.jobstreet.com.sg,NO,,,https://www.linkedin.com/jobs/view/3286414403,www.linkedin.com,https://www.linkedin.com/jobs/view/3286414403,Research Fellow (Multi-party Quantum Cryptography) Centre for Quantum Technologies,"Singapour, Singapour",Centre for Quantum Technologies,,Temps plein,"About The Centre For Quantum Technologies

The Centre for Quantum Technologies (CQT) is a research centre of excellence in Singapore. It brings together physicists, computer scientists and engineers to do basic research on quantum physics and to build devices based on quantum phenomena. Experts in this new discipline of quantum technologies are applying their discoveries in computing, communications, and sensing.

CQT is hosted by the National University of Singapore and also has staff at Nanyang Technological University. With some 180 researchers and students, it offers a friendly and international work environment.

Learn more about CQT at ***************


The Centre for Quantum Technologies (CQT) at the National University of Singapore (NUS) is offering a position for a postdoctoral fellow who will work on quantum cryptography, specifically multi-party quantum cryptography. Sample topics include



The candidate should have a strong track-record working on technical aspects of quantum information theory and cryptography. The candidate is expected to have a PhD in electrical engineering, computer science, physics or applied mathematics and a publication record in quantum information theory.

The candidate will work closely with Assoc. Prof. Marco Tomamichel . The position is funded by the QEP (Quantum Engineering Programme) project “Quantum homomorphic encryption: the Swiss army knife for the quantum internet?” and thus the research conducted must be within its scope, i.e., roughly around the sample topics mentioned above. The candidate is expected to use the postdoctoral stint to develop a strong research profile by conduction research on the above-mentioned *********** are also expected to contribute to the group, for example by co-supervising undergraduate student projects and assisting with teaching.

For more information about the group's research interests, please visit the homepage at

Salary will be competitive and will be commensurate with the candidates work experience. The successful applicant will also receive generous travel funding.

Applicants should submit a detailed CV and the completedNUS Personal Data Consent for Job Applicants NUS Career Portal. Positions will initially be offered for one year, with the option to extend up to a total of three years. The start date is flexible. If shortlisted, applicants should also arrange for at least two to three letters of reference to be sent to the same address.

We regret that only shortlisted candidates will be notified.


Location: [[Kent Ridge]]

Department : [[Centre for Quantum Technologies]]

Job requisition ID : [[17440]]

Covid-19 Message

At NUS, the health and safety of our staff and students are one of our utmost priorities, and COVID-vaccination supports our commitment to ensure the safety of our community and to make NUS as safe and welcoming as possible. Many of our roles require a significant amount of physical interactions with students/staff/public members. Even for job roles that may be performed remotely, there will be instances where on-campus presence is required.

Taking into consideration the health and well-being of our staff and students and to better protect everyone in the campus, applicants are strongly encouraged to have themselves fully COVID-19 vaccinated to secure successful employment with NUS.

Qualification

Not Specified"
86,Associate Consultant (Entry Level): Toronto/Calgary/Ottawa,b3JnOjU5NDM=,IBM,,,,-,"Ottawa, ON",,,,,,,,2022-10-03 00:00:00,2022-10-05 14:13:47,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3294490884,www.linkedin.com,https://www.linkedin.com/jobs/view/3294490884,,,,,,
87,Entry Level Sustainability Software Consultant: 2023,b3JnOjU5NDM=,IBM,,,,-,"Austin, TX",,,,,,,,2022-10-03 00:00:00,2022-10-05 14:13:47,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3293859788,www.linkedin.com,https://www.linkedin.com/jobs/view/3293859788,,,,,,
88,Trainer,b3JnOjEyMDQ5MTE=,Quantum Marine Stabilizers,,,,-,"Boca Raton, FL",,,On-site,,,,,2022-09-22 17:34:52,2022-10-05 14:13:47,,www.ziprecruiter.com,NO,,,https://www.linkedin.com/jobs/view/3283831286,www.linkedin.com,https://www.linkedin.com/jobs/view/3283831286,,,,,,
89,Office Assistant,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-09-14 20:43:47,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3263328016,www.linkedin.com,https://www.linkedin.com/jobs/view/3263328016,,,,,,
90,Scientific Sales,b3JnOjgxMDE1Mjgy,Single Quantum,,,,-,"Delft, South Holland, Netherlands",,,On-site,,,,,2022-08-26 10:24:35,2022-10-05 14:13:47,,singlequantum.recruitee.com,NO,,,https://www.linkedin.com/jobs/view/3237827048,www.linkedin.com,https://www.linkedin.com/jobs/view/3237827048,,,,,,
91,Research Assistant,b3JnOjUyMTM1NQ==,McGill University,,,,-,"Montreal, QC",,,On-site,,,,,2022-10-04 04:55:10,2022-10-05 14:13:47,,mcgill.wd3.myworkdayjobs.com,NO,,,https://www.linkedin.com/jobs/view/3301211187,ca.linkedin.com,https://ca.linkedin.com/jobs/research-assistant-jobs?trk=expired_jd_redirect,,,,,,
92,Business Development Analyst in Quantum Sensing,b3JnOjQ0MjUxNDY4,Atomionics,,,,-,"Singapore, Singapore",,,On-site,,,,,2022-09-05 17:28:29,2022-10-05 14:13:47,,glints.com,NO,,,https://www.linkedin.com/jobs/view/3292124546,www.linkedin.com,https://www.linkedin.com/jobs/view/3292124546,,,,,,
93,2023 Associates - Strategy Consultant,b3JnOjU5NDM=,IBM,,,,-,"Shenzhen, Guangdong, China",,,On-site,,,,,2022-09-17 04:46:45,2022-10-05 14:13:47,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3267981673,cn.linkedin.com,https://cn.linkedin.com/jobs/%E6%88%98%E7%95%A5%E9%A1%BE%E9%97%AE-%E8%81%8C%E4%BD%8D?trk=expired_jd_redirect,,,,,,
94,Quantum Engineering,b3JnOjc1NDU=,University of Bristol,,,,-,"Bristol, England, United Kingdom",,,On-site,,,,,2022-08-31 01:24:54,2022-10-05 14:13:47,,www.bristol.ac.uk,NO,,,https://www.linkedin.com/jobs/view/3285162191,uk.linkedin.com,https://uk.linkedin.com/jobs/engineering-specialist-jobs?trk=expired_jd_redirect,,,,,,
95,Customer Service / Data Entry Specialist – Up to $50K per year!,b3JnOjEyNTA5NzE=,Quantum Management Services Ltd.,,,,-,"Montreal, QC",,,On-site,,,,,2022-09-19 20:58:10,2022-10-05 14:13:47,,www.quantum.ca,NO,,,https://www.linkedin.com/jobs/view/3271146675,www.linkedin.com,https://www.linkedin.com/jobs/view/3271146675,,,,,,
96,Research Associate,b3JnOjEwNTIw,Imperial College London,,,,-,"London Area, United Kingdom",,,On-site,,,,,2022-09-21 15:27:26,2022-10-05 14:13:47,,www.imperial.ac.uk,NO,,,https://www.linkedin.com/jobs/view/3293663124,uk.linkedin.com,https://uk.linkedin.com/jobs/research-associate-jobs?trk=expired_jd_redirect,,,,,,
97,Open Rank - Research Faculty,b3JnOjYwOTA2NQ==,Virginia Tech,,,,-,"Blacksburg, VA",,,On-site,,,,,2022-09-04 15:59:46,2022-10-05 14:13:47,,careers.pageuppeople.com,NO,,,https://www.linkedin.com/jobs/view/3290786918,www.linkedin.com,https://www.linkedin.com/jobs/view/3290786918,,,,,,
98,Trainee - Customer Success Manager/Architect (w/m/x),b3JnOjU5NDM=,IBM,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-22 22:45:53,2022-10-05 14:13:51,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3275830734,www.linkedin.com,https://www.linkedin.com/jobs/view/3275830734,,,,,,
99,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Lower Saxony, Germany",,,Remote,,,,,2022-09-27 14:15:51,2022-10-05 14:13:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288251496,www.linkedin.com,https://www.linkedin.com/jobs/view/3288251496,,,,,,
100,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Saarland, Germany",,,Remote,,,,,2022-09-27 14:15:00,2022-10-05 14:13:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288244970,de.linkedin.com,https://de.linkedin.com/jobs/account-manager-stellen?trk=expired_jd_redirect,,,,,,
101,Learning & Development Manager (m/w/d),b3JnOjMwNDYxNQ==,Amazon,,,,-,"Großenkneten, Lower Saxony, Germany",,,,,,,,2022-10-01 02:48:19,2022-10-05 14:13:51,,www.amazon.jobs,NO,,,https://www.linkedin.com/jobs/view/3284195443,www.linkedin.com,https://www.linkedin.com/jobs/view/3284195443,,,,,,
102,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Saxony-Anhalt, Germany",,,Remote,,,,,2022-09-27 14:15:12,2022-10-05 14:13:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288249591,de.linkedin.com,https://de.linkedin.com/jobs/account-manager-stellen?trk=expired_jd_redirect&position=1&pageNum=0,,,,,,
103,Trainee - Customer Success Manager/Architect (w/m/x),b3JnOjU5NDM=,IBM,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-22 22:45:52,2022-10-05 14:13:51,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3275833498,www.linkedin.com,https://www.linkedin.com/jobs/view/3275833498,,,,,,
104,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Thuringia, Germany",,,Remote,,,,,2022-09-27 14:15:43,2022-10-05 14:13:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288249586,www.linkedin.com,https://www.linkedin.com/jobs/view/3288249586,,,,,,
105,Pályakezdő Adótanácsadó - Pécs,b3JnOjgwNTM3MDgx,EY,,,,-,"Pécs, Baranya, Hungary",,,On-site,,,,,2022-10-01 00:32:52,2022-10-05 14:13:51,,ars2.equest.com,NO,,,https://www.linkedin.com/jobs/view/3286401245,www.linkedin.com,https://www.linkedin.com/jobs/view/3286401245,,,,,,
106,Account Management - Education K12 - Public Sector,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Rhineland-Palatinate, Germany",,,Remote,,,,,2022-09-27 14:16:16,2022-10-05 14:13:51,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3288247713,www.linkedin.com,https://www.linkedin.com/jobs/view/3288247713,,,,,,
